ID	Type	RA	DECL	ID_OGLE_II	ID_OGLE_III	ID_OGLE_IV	ID_OTHER	I	V	V_I	P	T0	A_1	A_2	Remarks
OGLE-LMC-ECL-37792	ELL	5.762928	-71.575500	-99.99	LMC187.6.633	LMC551.23.9092	-99.99	17.025	17.001	-0.024	2.07188200	7000.89410	0.108	0.043	
OGLE-LMC-ECL-37828	ELL	5.767744	-65.327250	-99.99	-99.99	LMC556.18.8531	-99.99	17.110	18.294	1.184	134.67222380	7084.07930	0.153	0.133	
OGLE-LMC-ECL-37884	ELL	5.773856	-68.134167	-99.99	LMC181.2.13151	LMC554.11.10340	-99.99	17.036	17.287	0.251	5.53036340	7004.41050	0.096	0.011	
OGLE-LMC-ECL-37985	ELL	5.784867	-71.251833	-99.99	LMC186.8.37540	LMC551.30.11445	-99.99	16.992	17.400	0.408	7.75656470	7002.74000	0.078	0.058	
OGLE-LMC-ECL-37988	ELL	5.785172	-72.992889	-99.99	-99.99	LMC550.23.53	-99.99	16.518	17.421	0.903	13.61846830	7000.82620	0.150	0.149	
OGLE-LMC-ECL-37992	ELL	5.785869	-63.401333	-99.99	-99.99	LMC600.32.259	-99.99	17.430	17.965	0.535	6.86272640	7006.82220	0.184	0.138	
OGLE-LMC-ECL-37997	ELL	5.786792	-67.521750	-99.99	-99.99	LMC554.27.11780	-99.99	16.299	16.248	-0.051	3.30021820	7001.46310	0.109	0.038	
OGLE-LMC-ECL-37998	ELL	5.786847	-67.555722	-99.99	-99.99	LMC554.27.11892	-99.99	17.169	17.168	-0.001	2.60098380	7000.47490	0.122	0.051	
OGLE-LMC-ECL-38016	ELL	5.789072	-71.008972	-99.99	LMC186.3.1345	LMC552.04.15890	-99.99	18.763	18.953	0.190	0.94222340	7000.88860	0.348	0.207	
OGLE-LMC-ECL-38049	ELL	5.791733	-67.497667	-99.99	-99.99	LMC554.27.11980	-99.99	17.081	17.058	-0.023	3.14646780	7001.21440	0.066	0.025	
OGLE-LMC-ECL-38149	ELL	5.801931	-66.375889	-99.99	-99.99	LMC555.26.223	-99.99	17.174	17.304	0.130	4.74335820	7001.96920	0.120	0.027	
OGLE-LMC-ECL-38179	ELL	5.804364	-65.656306	-99.99	-99.99	LMC556.08.8576	-99.99	17.060	18.101	1.041	59.96860220	7045.33790	0.082	0.079	
OGLE-LMC-ECL-38180	ELL	5.804461	-73.957361	-99.99	-99.99	LMC527.23.4645	-99.99	17.902	-99.99	-99.99	1.76767390	7000.98080	0.152	0.137	
OGLE-LMC-ECL-38181	ELL	5.804758	-67.957694	-99.99	-99.99	LMC554.19.139	-99.99	16.487	16.399	-0.088	1.83341960	7000.49640	0.059	0.012	
OGLE-LMC-ECL-38186	ELL	5.805581	-68.577306	-99.99	LMC189.6.122	LMC554.02.256	-99.99	16.385	17.761	1.376	75.55394690	7060.09690	0.125	0.113	
OGLE-LMC-ECL-38210	ELL	5.808831	-71.111222	-99.99	LMC186.2.6817	LMC552.03.28955	-99.99	19.183	19.301	0.118	0.85050080	7000.05380	0.266	0.142	
OGLE-LMC-ECL-38222	ELL	5.809997	-67.165361	-99.99	-99.99	LMC562.25.13102	-99.99	18.230	18.263	0.033	1.84192510	7001.16880	0.102	0.031	
OGLE-LMC-ECL-38245	ELL	5.812339	-71.210583	-99.99	LMC186.1.20391	LMC551.29.39444	-99.99	16.808	16.765	-0.043	1.16973000	7000.53680	0.080	0.053	
OGLE-LMC-ECL-38251	ELL	5.813086	-71.000028	-99.99	LMC186.3.6533	LMC552.03.41984	-99.99	16.943	18.255	1.312	60.88140940	7057.41740	0.090	0.075	
OGLE-LMC-ECL-38302	ELL	5.817019	-67.640694	-99.99	-99.99	LMC562.16.1005	-99.99	17.632	18.456	0.824	0.75428080	7000.58110	0.065	0.033	
OGLE-LMC-ECL-38317	ELL	5.818214	-67.422667	-99.99	-99.99	LMC562.25.229	-99.99	17.005	17.008	0.003	2.37618540	7001.83960	0.055	0.020	
OGLE-LMC-ECL-38334	ELL	5.819483	-68.951111	-99.99	LMC189.8.10726	LMC553.27.84	-99.99	16.237	17.825	1.588	115.26680720	7019.64170	0.087	0.075	
OGLE-LMC-ECL-38336	ELL	5.819553	-70.738444	-99.99	LMC186.4.38355	LMC552.11.6740	-99.99	17.236	17.305	0.069	41.36439200	7022.53330	0.090	0.088	
OGLE-LMC-ECL-38409	ELL	5.827622	-65.512806	-99.99	-99.99	LMC564.06.602	-99.99	17.398	17.440	0.042	5.17076010	7000.98160	0.073	0.069	
OGLE-LMC-ECL-38422	ELL	5.829475	-65.513944	-99.99	-99.99	LMC564.06.2083	-99.99	19.579	19.915	0.336	1.33464210	7000.91210	0.386	0.341	
OGLE-LMC-ECL-38433	ELL	5.832886	-69.542194	-99.99	LMC190.8.16846	LMC553.10.346	-99.99	18.100	18.210	0.110	1.16902280	7000.14900	0.097	0.045	
OGLE-LMC-ECL-38446	ELL	5.834578	-69.873083	-99.99	LMC191.7.255	LMC553.02.62	-99.99	15.691	15.704	0.013	3.14094250	7001.43550	0.061	0.035	
OGLE-LMC-ECL-38481	ELL	5.838933	-70.121389	-99.99	LMC191.8.652	LMC552.27.24795	-99.99	16.509	17.978	1.469	91.52920760	7020.04530	0.083	0.071	
OGLE-LMC-ECL-38512	ELL	5.842550	-70.415111	-99.99	LMC192.6.205	LMC552.19.28091	-99.99	16.163	17.622	1.459	95.91880430	7011.29510	0.173	0.134	
OGLE-LMC-ECL-38520	ELL	5.843497	-69.844444	-99.99	-99.99	LMC553.01.20596	-99.99	16.524	16.584	0.060	6.19195490	7001.08690	0.092	0.017	
OGLE-LMC-ECL-38574	ELL	5.850100	-66.696167	-99.99	-99.99	LMC563.06.9741	-99.99	17.434	17.473	0.039	3.49355300	7001.05280	0.052	0.018	
OGLE-LMC-ECL-38596	ELL	5.853431	-71.029583	-99.99	-99.99	LMC552.02.5053	-99.99	16.355	16.440	0.085	5.28129180	7001.56090	0.060	0.013	
OGLE-LMC-ECL-38632	ELL	5.859536	-67.587833	-99.99	-99.99	LMC562.14.10618	-99.99	16.911	18.085	1.174	48.95880980	7027.40070	0.142	0.140	
OGLE-LMC-ECL-38654	ELL	5.863861	-66.014361	-99.99	-99.99	LMC563.22.7964	-99.99	18.248	18.796	0.548	18.37188060	7000.12110	0.572	0.389	
OGLE-LMC-ECL-38687	ELL	5.868308	-68.309861	-99.99	-99.99	LMC561.32.38	-99.99	14.874	14.722	-0.152	2.33183770	7002.04520	0.115	0.083	
OGLE-LMC-ECL-38710	ELL	5.870475	-64.529306	-99.99	-99.99	LMC564.29.176	-99.99	17.356	18.236	0.880	14.98092210	7003.36030	0.206	0.168	
OGLE-LMC-ECL-38720	ELL	5.872094	-67.696111	-99.99	-99.99	LMC562.14.106	-99.99	16.665	16.606	-0.059	2.04495560	7001.90260	0.070	0.016	
OGLE-LMC-ECL-38766	ELL	5.878733	-66.601361	-99.99	-99.99	LMC563.05.9242	-99.99	18.939	18.967	0.028	0.63646430	7000.18400	0.433	0.250	
OGLE-LMC-ECL-38769	ELL	5.879014	-67.452861	-99.99	-99.99	LMC562.23.456	-99.99	17.711	17.618	-0.093	0.97155820	7000.69150	0.145	0.084	
OGLE-LMC-ECL-38794	ELL	5.882617	-68.064278	-99.99	-99.99	LMC562.06.169	-99.99	16.698	-99.99	-99.99	1.91430620	7000.61510	0.087	0.037	
OGLE-LMC-ECL-38801	ELL	5.884333	-69.686917	-99.99	LMC191.4.59	LMC560.25.13781	-99.99	15.474	15.417	-0.057	5.22621920	7003.54650	0.128	0.077	
OGLE-LMC-ECL-38815	ELL	5.886375	-65.845333	-99.99	-99.99	LMC563.29.819	-99.99	18.585	18.684	0.099	0.88042970	7000.65630	0.180	0.135	
OGLE-LMC-ECL-38828	ELL	5.888703	-70.685667	-99.99	LMC192.8.26096	LMC552.09.4701	-99.99	17.933	19.054	1.121	13.25834320	7002.01710	0.127	0.102	
OGLE-LMC-ECL-38830	ELL	5.889044	-61.193611	-99.99	-99.99	LMC602.17.2	-99.99	13.724	-99.99	-99.99	0.70304700	7000.42450	0.172	0.154	
OGLE-LMC-ECL-38840	ELL	5.889556	-69.761667	-99.99	LMC191.3.1170	LMC560.24.10044	-99.99	17.905	17.981	0.076	1.57770590	7000.85770	0.064	0.021	
OGLE-LMC-ECL-38871	ELL	5.894808	-68.019333	-99.99	-99.99	LMC562.05.102	-99.99	16.231	16.131	-0.100	2.36708580	7001.18360	0.124	0.076	
OGLE-LMC-ECL-38899	ELL	5.898819	-70.751389	-99.99	LMC193.5.15975	LMC552.08.14846	-99.99	17.483	18.693	1.210	35.18020240	7029.72840	0.177	0.148	
OGLE-LMC-ECL-38906	ELL	5.899797	-66.431028	-99.99	-99.99	LMC563.12.2017	-99.99	19.682	19.946	0.264	0.57292400	7000.09110	0.394	0.131	
OGLE-LMC-ECL-38909	ELL	5.899953	-64.286500	-99.99	-99.99	LMC600.02.71	-99.99	16.294	17.601	1.307	186.83800940	7127.71710	0.027	0.015	
OGLE-LMC-ECL-38933	ELL	5.904533	-65.105556	-99.99	-99.99	LMC564.11.6731	-99.99	18.601	18.697	0.096	1.05902380	7000.05720	0.289	0.181	
OGLE-LMC-ECL-38948	ELL	5.906133	-67.336083	-99.99	-99.99	LMC562.22.368	-99.99	16.741	17.853	1.112	46.83985550	7041.35720	0.126	0.065	
OGLE-LMC-ECL-39004	ELL	5.920467	-65.473139	-99.99	-99.99	LMC564.02.564	-99.99	17.845	17.925	0.080	0.17700200	7000.12100	0.106	0.027	
OGLE-LMC-ECL-39005	ELL	5.920506	-67.531333	-99.99	-99.99	LMC562.12.10343	-99.99	16.892	16.817	-0.075	2.16759940	7000.03800	0.066	0.028	
OGLE-LMC-ECL-39016	ELL	5.922133	-66.448639	-99.99	-99.99	LMC563.11.956	-99.99	18.512	18.794	0.282	2.88283630	7000.39610	0.189	0.099	
OGLE-LMC-ECL-39026	ELL	5.923486	-67.527250	-99.99	-99.99	LMC562.12.10351	-99.99	17.099	17.011	-0.088	20.33540500	7000.38720	0.054	0.049	
OGLE-LMC-ECL-39038	ELL	5.925317	-67.058056	-99.99	-99.99	LMC562.29.50	-99.99	15.403	16.344	0.941	168.75860530	7108.86270	0.253	0.168	
OGLE-LMC-ECL-39074	ELL	5.931369	-69.792222	-99.99	LMC198.6.116	LMC560.23.105	-99.99	16.342	16.305	-0.037	3.91479670	7001.58690	0.137	0.048	
OGLE-LMC-ECL-39111	ELL	5.939461	-68.395500	-99.99	LMC196.5.7351	LMC561.22.7705	-99.99	16.735	-99.99	-99.99	5.37798200	7003.82250	0.092	0.086	
OGLE-LMC-ECL-39129	ELL	5.944814	-69.297833	-99.99	LMC197.7.6947	LMC561.04.135	-99.99	15.927	17.316	1.389	229.59486760	7057.96090	0.032	0.020	
OGLE-LMC-ECL-39137	ELL	5.946981	-67.357389	-99.99	-99.99	LMC562.20.233	-99.99	16.671	16.723	0.052	4.39865680	7003.07470	0.063	0.015	
OGLE-LMC-ECL-39143	ELL	5.948572	-67.382694	-99.99	-99.99	LMC562.20.207	-99.99	17.400	17.418	0.018	1.88442270	7000.07120	0.135	0.095	
OGLE-LMC-ECL-39180	ELL	5.954631	-66.305917	-99.99	-99.99	LMC563.10.6660	-99.99	15.713	16.303	0.590	0.45122510	7000.08260	0.061	0.022	
OGLE-LMC-ECL-39216	ELL	5.961017	-67.553750	-99.99	-99.99	LMC562.11.9699	-99.99	16.712	16.722	0.010	3.51515240	7000.55610	0.107	0.023	
OGLE-LMC-ECL-39217	ELL	5.961306	-68.078000	-99.99	-99.99	LMC562.03.24	-99.99	14.990	14.778	-0.212	4.08027980	7002.59260	0.044	0.012	
OGLE-LMC-ECL-39221	ELL	5.962289	-67.934278	-99.99	-99.99	LMC562.03.133	-99.99	15.676	15.695	0.019	7.22811760	7001.95860	0.096	0.021	
OGLE-LMC-ECL-39230	ELL	5.965122	-69.882389	-99.99	LMC198.7.5409	LMC560.22.431	-99.99	17.332	17.268	-0.064	1.36538100	7000.02510	0.080	0.038	
OGLE-LMC-ECL-39257	ELL	5.971617	-65.692722	-99.99	-99.99	LMC563.26.6784	-99.99	19.723	19.889	0.166	0.57977520	7000.27010	0.597	0.371	
OGLE-LMC-ECL-39279	ELL	5.975664	-67.803333	-99.99	-99.99	LMC562.02.8163	-99.99	17.275	17.288	0.013	3.47408060	7003.30800	0.105	0.062	
OGLE-LMC-ECL-39280	ELL	5.975697	-65.723250	-99.99	-99.99	LMC563.26.5794	-99.99	18.252	18.369	0.117	1.62766040	7000.64500	0.134	0.092	
OGLE-LMC-ECL-39287	ELL	5.977356	-67.550028	-99.99	-99.99	LMC562.10.8766	-99.99	17.077	17.186	0.109	5.09301570	7003.13900	0.116	0.052	
OGLE-LMC-ECL-39295	ELL	5.979519	-68.223750	-99.99	-99.99	LMC561.28.260	-99.99	16.930	16.880	-0.050	1.63574560	7000.99710	0.063	0.028	
OGLE-LMC-ECL-39301	ELL	5.980203	-67.819194	-99.99	-99.99	LMC562.02.8146	-99.99	16.801	16.746	-0.055	2.42620310	7002.26960	0.068	0.041	
OGLE-LMC-ECL-39312	ELL	5.981825	-68.503639	-99.99	-99.99	LMC561.20.6868	-99.99	16.051	15.926	-0.125	3.56291850	7001.72840	0.102	0.035	
OGLE-LMC-ECL-39345	ELL	5.990508	-67.436667	-99.99	-99.99	LMC562.19.136	-99.99	16.921	16.909	-0.012	2.47463140	7001.66130	0.224	0.204	
OGLE-LMC-ECL-39360	ELL	5.995339	-67.850667	-99.99	-99.99	LMC562.01.8838	-99.99	18.730	18.915	0.185	0.48301500	7000.40050	0.145	0.075	
OGLE-LMC-ECL-39425	ELL	6.012772	-74.140694	-99.99	-99.99	LMC557.07.31	-99.99	14.831	16.460	1.629	229.55265080	7106.14960	0.238	0.150	
OGLE-LMC-ECL-39427	ELL	6.012875	-67.528833	-99.99	-99.99	LMC562.09.8706	-99.99	18.230	18.299	0.069	1.63058810	7001.41390	0.106	0.028	
OGLE-LMC-ECL-39434	ELL	6.015522	-72.262278	-99.99	LMC202.7.36	LMC558.23.34	-99.99	15.044	15.479	0.435	0.43720330	7000.07960	0.036	0.023	
OGLE-LMC-ECL-39437	ELL	6.017333	-68.170361	-99.99	-99.99	LMC561.27.7176	-99.99	16.166	17.516	1.350	77.35040610	7023.80690	0.205	0.144	
OGLE-LMC-ECL-39460	ELL	6.023897	-67.916611	-99.99	-99.99	LMC569.25.6371	-99.99	17.102	17.139	0.037	3.23785800	7002.33920	0.086	0.041	
OGLE-LMC-ECL-39471	ELL	6.027453	-68.001833	-99.99	-99.99	LMC569.25.370	-99.99	17.821	17.894	0.073	1.42094500	7000.02860	0.104	0.060	
OGLE-LMC-ECL-39493	ELL	6.035642	-65.599889	-99.99	-99.99	LMC571.22.16	-99.99	15.006	16.565	1.559	168.73340910	7125.09160	0.173	0.131	
OGLE-LMC-ECL-39514	ELL	6.039989	-67.348222	-99.99	-99.99	LMC570.06.208	-99.99	16.531	16.488	-0.043	1.35807970	7001.22820	0.084	0.060	
OGLE-LMC-ECL-39515	ELL	6.040058	-67.441389	-99.99	-99.99	LMC562.17.1668	-99.99	19.511	19.483	-0.028	0.51794650	7000.40050	0.433	0.309	
OGLE-LMC-ECL-39521	ELL	6.042400	-67.666833	-99.99	-99.99	LMC562.08.479	-99.99	17.648	17.660	0.012	4.25810790	7000.99730	0.054	0.011	
OGLE-LMC-ECL-39561	ELL	6.054383	-69.439944	-99.99	LMC205.8.6138	LMC560.27.6623	-99.99	19.196	19.318	0.122	0.53025910	7000.32610	0.552	0.492	
OGLE-LMC-ECL-39588	ELL	6.066064	-65.238306	-99.99	-99.99	LMC571.29.816	-99.99	19.295	19.598	0.303	0.81123390	7000.70050	0.520	0.403	
OGLE-LMC-ECL-39593	ELL	6.068161	-67.817778	-99.99	-99.99	LMC569.24.8079	-99.99	19.545	19.973	0.428	1.87448570	7001.59400	0.290	0.281	
OGLE-LMC-ECL-39598	ELL	6.071997	-68.578222	-99.99	LMC204.3.226	LMC561.17.201	-99.99	16.824	16.774	-0.050	9.03532110	7001.37780	0.074	0.066	
OGLE-LMC-ECL-39606	ELL	6.074772	-65.088361	-99.99	-99.99	LMC571.29.3927	-99.99	16.290	17.559	1.269	78.83800230	7072.75190	0.087	0.083	
OGLE-LMC-ECL-39607	ELL	6.074844	-65.658694	-99.99	-99.99	LMC571.12.3893	-99.99	15.272	16.209	0.937	0.25345920	7000.21290	0.126	0.124	
OGLE-LMC-ECL-39615	ELL	6.076956	-72.620556	-99.99	LMC203.4.120	LMC558.12.111	-99.99	16.634	17.730	1.096	0.26053840	7000.11680	0.062	0.034	
OGLE-LMC-ECL-39632	ELL	6.084381	-66.142361	-99.99	-99.99	LMC571.03.257	-99.99	17.549	17.516	-0.033	6.56066360	7002.69190	0.066	0.065	
OGLE-LMC-ECL-39661	ELL	6.093736	-69.881611	-99.99	LMC206.7.5101	LMC568.07.175	-99.99	17.315	18.401	1.086	15.16868140	7013.90040	0.180	0.150	
OGLE-LMC-ECL-39740	ELL	6.120447	-72.985972	-99.99	LMC203.1.4012	LMC558.03.37	-99.99	15.416	17.002	1.586	147.70217540	7123.32620	0.200	0.152	
OGLE-LMC-ECL-39771	ELL	6.130800	-67.094944	-99.99	-99.99	LMC570.11.250	-99.99	17.497	18.009	0.512	30.36983450	7009.20350	0.157	0.149	
OGLE-LMC-ECL-39815	ELL	6.143253	-69.865611	-99.99	LMC206.2.4754	LMC568.05.382	-99.99	17.965	18.097	0.132	2.60121650	7000.29060	0.070	0.015	
OGLE-LMC-ECL-39823	ELL	6.146328	-69.860750	-99.99	LMC206.2.5130	LMC568.05.754	-99.99	18.519	18.544	0.025	3.75449090	7000.35630	0.084	0.060	
OGLE-LMC-ECL-39854	ELL	6.158047	-73.044833	-99.99	LMC211.8.4274	LMC557.28.4078	-99.99	18.190	19.265	1.075	108.95028180	7009.65850	0.180	0.174	
OGLE-LMC-ECL-39863	ELL	6.161569	-67.532306	-99.99	-99.99	LMC569.28.6029	-99.99	16.604	16.584	-0.020	3.17726130	7002.38770	0.093	0.017	
OGLE-LMC-ECL-39908	ELL	6.185489	-66.185083	-99.99	-99.99	LMC608.24.273	-99.99	18.086	18.981	0.895	13.24069070	7010.59010	0.114	0.084	
OGLE-LMC-ECL-39920	ELL	6.189981	-66.298944	-99.99	-99.99	LMC608.15.7889	-99.99	19.186	19.319	0.133	1.45577930	7000.17870	0.455	0.215	
OGLE-LMC-ECL-40000	ELL	6.230167	-70.035972	-99.99	LMC213.1.2049	LMC567.29.5883	-99.99	19.562	20.073	0.511	1.36900920	7000.62300	0.214	0.202	
OGLE-LMC-ECL-40001	ELL	6.230422	-76.557583	-99.99	-99.99	LMC653.04.112	-99.99	17.278	-99.99	-99.99	2.29430720	7001.60790	0.105	0.103	
OGLE-LMC-ECL-40061	ELL	6.264247	-68.795361	-99.99	-99.99	LMC568.26.7067	-99.99	19.760	20.071	0.311	1.32120550	7001.19770	0.368	0.347	
OGLE-LMC-ECL-40091	ELL	6.278450	-72.296278	-99.99	-99.99	LMC566.04.1212	-99.99	19.552	19.828	0.276	0.74360470	7000.01300	0.437	0.260	
OGLE-LMC-ECL-40094	ELL	6.281350	-71.335472	-99.99	-99.99	LMC566.29.1219	-99.99	19.456	19.716	0.260	0.71167440	7000.35800	0.498	0.355	
OGLE-LMC-ECL-40107	ELL	6.293567	-70.351861	-99.99	-99.99	LMC567.19.3968	-99.99	15.780	17.674	1.894	0.26195190	7000.00380	0.107	0.068	
OGLE-LMC-ECL-40121	ELL	6.301292	-71.361722	-99.99	-99.99	LMC566.28.129	-99.99	16.685	17.626	0.941	0.29477220	7000.01970	0.178	0.172	
OGLE-LMC-ECL-40128	ELL	6.306156	-66.298556	-99.99	-99.99	LMC608.10.4141	-99.99	18.091	19.084	0.993	14.13077360	7005.79690	0.260	0.198	
OGLE-LMC-ECL-40158	ELL	6.330158	-69.782500	-99.99	-99.99	LMC611.24.155	-99.99	16.335	16.257	-0.078	1.70513870	7000.06700	0.076	0.036	
OGLE-LMC-ECL-40167	ELL	6.336975	-71.291167	-99.99	-99.99	LMC566.27.50	-99.99	14.797	15.354	0.557	0.45697070	7000.25810	0.045	0.023	
OGLE-LMC-ECL-40191	ELL	6.354344	-71.936056	-99.99	-99.99	LMC566.10.24	-99.99	13.979	15.123	1.144	11.02583320	7002.31350	0.061	0.055	
OGLE-LMC-ECL-40197	ELL	6.358856	-68.337111	-99.99	-99.99	LMC610.29.103	-99.99	16.306	17.223	0.917	0.31961910	7000.24110	0.072	0.050	
OGLE-LMC-ECL-40220	ELL	6.378175	-67.825750	-99.99	-99.99	LMC609.01.3161	-99.99	15.230	16.840	1.610	152.75325740	7074.65660	0.137	0.080	
